Time data sigma
---- ---- -----
0 -6.22506 1.07071
102.731 -6.41048 1.39658
363.991 -0.98719 0.931056
1446.97 5.36648 0.83795
1447.95 6.4317 0.791397
1448.94 5.53213 0.791397
1449.91 4.51935 0.83795
1455.96 4.1574 0.977609
1458.9 4.96721 1.39658
1471.83 4.16022 1.07071
1473.9 1.83099 0.83795
1475.86 -3.64274 1.16382
1477.85 -1.63724 1.07071
1478.95 -4.5897 0.791397
1504.82 2.71936 0.931056
1505.91 0.298909 0.977609
1510.89 2.45452 1.07071
1511.87 3.54044 0.791397
1512.79 5.52131 0.791397
1513.83 7.52252 0.83795
1527.87 6.99947 1.07071
1528.82 4.68798 0.83795
1535.71 -4.06368 0.931056
1539.76 -6.86313 0.977609
1559.76 -0.583759 0.83795
1561.76 -0.0175148 0.931056
1817.96 4.74625 0.931056
1818.99 6.338 1.07071
1820.98 3.33766 0.977609
1821.97 4.03435 0.83795
1825.93 2.0245 0.977609
1826.93 4.55351 0.931056
1828.94 4.2536 1.11727
1842.89 -9.30978 1.16382
1843.9 -5.03899 1.16382
1850.82 -10.6084 1.11727
1851.83 -10.8929 1.02416
1852.86 -8.3274 0.791397
1853.91 -7.50934 1.25693
1855.88 -5.21115 0.977609
1856.83 -3.12885 1.11727
1857.83 -2.26015 1.16382
1863.86 1.73664 0.744845
1866.93 4.16577 1.02416
1886.96 4.67947 1.02416
1887.84 7.023 1.11727
1895.85 0.308531 0.791397
1898.62 -1.139 1.21037
1915.69 -4.42354 0.791397
1916.78 -3.22807 0.791397
1917.76 -1.90209 0.791397
1918.78 -0.789593 0.83795
1919.7 -0.948475 0.791397
1920.71 0.746311 1.11727
1926.76 1.1898 0.884503
1927.74 4.08782 0.884503
1944.64 10.1673 1.16382
1947.64 5.20132 1.07071
1948.66 6.01022 0.791397
1956.68 -6.11098 1.25693
1958.7 -7.43009 0.791397
1987.69 2.63598 1.44314
2001.66 10.3933 0.884503
2008.66 4.13331 1.35003
2009.68 4.26267 0.977609
2014.63 -5.61064 1.02416
2018.63 -5.67726 0.884503
